Datetime,Open,High,Low,Close,Adj Close,Volume
2022-06-17 09:30:00-04:00,130.06500244140625,130.82000732421875,130.00999450683594,130.64999389648438,130.64999389648438,17259017
2022-06-17 09:31:00-04:00,130.67999267578125,131.08999633789062,130.52000427246094,130.60000610351562,130.60000610351562,612057
2022-06-17 09:32:00-04:00,130.60000610351562,130.8699951171875,130.41000366210938,130.86000061035156,130.86000061035156,411019
2022-06-17 09:33:00-04:00,130.85000610351562,131.49339294433594,130.6999969482422,131.44000244140625,131.44000244140625,483641
2022-06-17 09:34:00-04:00,131.44000244140625,131.67999267578125,131.3300018310547,131.39999389648438,131.39999389648438,441547
2022-06-17 09:35:00-04:00,131.38999938964844,131.88999938964844,131.3800048828125,131.77999877929688,131.77999877929688,546512
2022-06-17 09:36:00-04:00,131.8000030517578,131.92999267578125,131.50999450683594,131.63900756835938,131.63900756835938,390176
2022-06-17 09:37:00-04:00,131.6300048828125,131.6649932861328,131.3300018310547,131.3970947265625,131.3970947265625,430117
2022-06-17 09:38:00-04:00,131.41000366210938,131.4600067138672,131.10980224609375,131.35899353027344,131.35899353027344,315405
2022-06-17 09:39:00-04:00,131.35000610351562,131.3800048828125,131.07000732421875,131.18960571289062,131.18960571289062,263889
2022-06-17 09:40:00-04:00,131.19000244140625,131.85000610351562,131.19000244140625,131.69000244140625,131.69000244140625,463001
2022-06-17 09:41:00-04:00,131.69009399414062,132.10000610351562,131.69000244140625,131.98809814453125,131.98809814453125,493729
2022-06-17 09:42:00-04:00,131.99000549316406,132.02499389648438,131.36990356445312,131.38999938964844,131.38999938964844,470602
2022-06-17 09:43:00-04:00,131.38999938964844,132.0552978515625,131.3800048828125,131.90359497070312,131.90359497070312,343199
2022-06-17 09:44:00-04:00,131.89999389648438,131.89999389648438,131.6300048828125,131.83999633789062,131.83999633789062,224698
2022-06-17 09:45:00-04:00,131.85000610351562,131.94000244140625,131.69000244140625,131.87229919433594,131.87229919433594,255155
2022-06-17 09:46:00-04:00,131.8699951171875,132.0269012451172,131.8000030517578,131.8000030517578,131.8000030517578,279375
2022-06-17 09:47:00-04:00,131.80999755859375,131.9864044189453,131.6199951171875,131.66000366210938,131.66000366210938,269011
2022-06-17 09:48:00-04:00,131.64999389648438,132.0800018310547,131.6300048828125,132.07000732421875,132.07000732421875,314491
2022-06-17 09:49:00-04:00,132.07000732421875,132.2899932861328,131.86000061035156,132.27000427246094,132.27000427246094,447905
2022-06-17 09:50:00-04:00,132.27000427246094,132.49000549316406,132.1699981689453,132.27999877929688,132.27999877929688,362033
2022-06-17 09:51:00-04:00,132.27999877929688,132.52999877929688,132.27999877929688,132.49000549316406,132.49000549316406,338862
2022-06-17 09:52:00-04:00,132.49000549316406,132.66000366210938,132.39999389648438,132.47999572753906,132.47999572753906,304757
2022-06-17 09:53:00-04:00,132.49000549316406,132.58999633789062,132.36000061035156,132.5,132.5,240628
2022-06-17 09:54:00-04:00,132.51109313964844,132.5500030517578,132.3000030517578,132.3321075439453,132.3321075439453,257393
2022-06-17 09:55:00-04:00,132.33999633789062,132.5,132.32460021972656,132.3800048828125,132.3800048828125,209908
2022-06-17 09:56:00-04:00,132.3800048828125,132.5,132.35000610351562,132.41000366210938,132.41000366210938,194400
2022-06-17 09:57:00-04:00,132.39999389648438,132.41000366210938,132.14999389648438,132.1699981689453,132.1699981689453,296978
2022-06-17 09:58:00-04:00,132.1699981689453,132.22000122070312,131.9600067138672,132.02960205078125,132.02960205078125,291783
2022-06-17 09:59:00-04:00,132.02499389648438,132.1199951171875,131.97999572753906,132.0500030517578,132.0500030517578,232194
2022-06-17 10:00:00-04:00,132.05999755859375,132.1699981689453,131.82000732421875,131.88609313964844,131.88609313964844,329332
2022-06-17 10:01:00-04:00,131.88499450683594,131.9600067138672,131.77000427246094,131.8813018798828,131.8813018798828,209482
2022-06-17 10:02:00-04:00,131.88999938964844,131.97000122070312,131.86000061035156,131.91000366210938,131.91000366210938,179640
2022-06-17 10:03:00-04:00,131.9250030517578,132.02999877929688,131.72999572753906,132.02999877929688,132.02999877929688,280680
2022-06-17 10:04:00-04:00,132.0399932861328,132.41990661621094,132.02499389648438,132.17999267578125,132.17999267578125,376936
2022-06-17 10:05:00-04:00,132.1999969482422,132.2899932861328,131.8300018310547,131.93060302734375,131.93060302734375,271250
2022-06-17 10:06:00-04:00,131.92999267578125,132.0054931640625,131.8000030517578,131.88499450683594,131.88499450683594,231187
2022-06-17 10:07:00-04:00,131.889892578125,132.07000732421875,131.66079711914062,131.6999969482422,131.6999969482422,254670
2022-06-17 10:08:00-04:00,131.6999969482422,131.8699951171875,131.6699981689453,131.77000427246094,131.77000427246094,195028
2022-06-17 10:09:00-04:00,131.77499389648438,131.8800048828125,131.5800018310547,131.66000366210938,131.66000366210938,265438
2022-06-17 10:10:00-04:00,131.64999389648438,131.7899932861328,131.625,131.72999572753906,131.72999572753906,180852
2022-06-17 10:11:00-04:00,131.72500610351562,131.89999389648438,131.63999938964844,131.8300018310547,131.8300018310547,167418
2022-06-17 10:12:00-04:00,131.83999633789062,132.1300048828125,131.8300018310547,132.02000427246094,132.02000427246094,235224
2022-06-17 10:13:00-04:00,132.06500244140625,132.08999633789062,131.85000610351562,131.86000061035156,131.86000061035156,174582
2022-06-17 10:14:00-04:00,131.86000061035156,131.97999572753906,131.83999633789062,131.94000244140625,131.94000244140625,154630
2022-06-17 10:15:00-04:00,131.94000244140625,132.00999450683594,131.55999755859375,131.57940673828125,131.57940673828125,240751
2022-06-17 10:16:00-04:00,131.5800018310547,131.64720153808594,131.47000122070312,131.47999572753906,131.47999572753906,206527
2022-06-17 10:17:00-04:00,131.47999572753906,131.55999755859375,131.41000366210938,131.47999572753906,131.47999572753906,201664
2022-06-17 10:18:00-04:00,131.5,131.72999572753906,131.49000549316406,131.63999938964844,131.63999938964844,209486
2022-06-17 10:19:00-04:00,131.66000366210938,131.66000366210938,131.50999450683594,131.5500030517578,131.5500030517578,168570
2022-06-17 10:20:00-04:00,131.5500030517578,131.5800018310547,131.14999389648438,131.1719970703125,131.1719970703125,285852
2022-06-17 10:21:00-04:00,131.1699981689453,131.27999877929688,131.0800018310547,131.12669372558594,131.12669372558594,259076
2022-06-17 10:22:00-04:00,131.1199951171875,131.17999267578125,130.9499969482422,131.0500030517578,131.0500030517578,321864
2022-06-17 10:23:00-04:00,131.0438995361328,131.0500030517578,130.8800048828125,131.04859924316406,131.04859924316406,248364
2022-06-17 10:24:00-04:00,131.0449981689453,131.1300048828125,131.00999450683594,131.0500946044922,131.0500946044922,215213
2022-06-17 10:25:00-04:00,131.05999755859375,131.25,131.02999877929688,131.2100067138672,131.2100067138672,230010
2022-06-17 10:26:00-04:00,131.22000122070312,131.27000427246094,131.0500030517578,131.11000061035156,131.11000061035156,149428
2022-06-17 10:27:00-04:00,131.10000610351562,131.14999389648438,130.96449279785156,130.97500610351562,130.97500610351562,163108
2022-06-17 10:28:00-04:00,130.97000122070312,130.97000122070312,130.8300018310547,130.9250030517578,130.9250030517578,198642
2022-06-17 10:29:00-04:00,130.92999267578125,131.08999633789062,130.82000732421875,131.0399932861328,131.0399932861328,272646
2022-06-17 10:30:00-04:00,131.0500030517578,131.16000366210938,130.9499969482422,131.08009338378906,131.08009338378906,213493
2022-06-17 10:31:00-04:00,131.0800018310547,131.13999938964844,130.91000366210938,130.94000244140625,130.94000244140625,184568
2022-06-17 10:32:00-04:00,130.94000244140625,131.0,130.83999633789062,130.9199981689453,130.9199981689453,155358
