Datetime,Open,High,Low,Close,Adj Close,Volume
2022-06-22 09:30:00-04:00,703.510009765625,708.5900268554688,701.47998046875,708.1599731445312,708.1599731445312,1412474
2022-06-22 09:31:00-04:00,708.2100219726562,711.1099853515625,707.0,709.1599731445312,709.1599731445312,266885
2022-06-22 09:32:00-04:00,709.1900024414062,709.8599853515625,706.1400146484375,708.3203735351562,708.3203735351562,177677
2022-06-22 09:33:00-04:00,708.989990234375,712.52001953125,708.2600708007812,711.2000122070312,711.2000122070312,105598
2022-06-22 09:34:00-04:00,710.7263793945312,714.489990234375,710.3800048828125,713.8699951171875,713.8699951171875,390162
2022-06-22 09:35:00-04:00,713.7550048828125,715.2999877929688,710.6300048828125,712.0800170898438,712.0800170898438,212778
2022-06-22 09:36:00-04:00,712.3900146484375,714.732421875,712.0498046875,713.4450073242188,713.4450073242188,134970
2022-06-22 09:37:00-04:00,713.32421875,713.8997802734375,711.5,713.2050170898438,713.2050170898438,77034
2022-06-22 09:39:00-04:00,709.5399780273438,710.0399780273438,707.3099975585938,707.6741943359375,707.6741943359375,419355
2022-06-22 09:40:00-04:00,707.739990234375,710.3499755859375,705.2999877929688,705.36181640625,705.36181640625,196130
2022-06-22 09:41:00-04:00,705.3099975585938,705.7100219726562,703.14501953125,703.9099731445312,703.9099731445312,196446
2022-06-22 09:42:00-04:00,703.8200073242188,706.989990234375,702.3699951171875,706.8099975585938,706.8099975585938,165104
2022-06-22 09:43:00-04:00,706.8099975585938,707.7000122070312,705.3099975585938,706.3400268554688,706.3400268554688,167383
2022-06-22 09:44:00-04:00,706.4000244140625,710.5748291015625,704.780029296875,710.4600219726562,710.4600219726562,194632
2022-06-22 09:45:00-04:00,710.5999755859375,717.9400024414062,710.1420288085938,716.19482421875,716.19482421875,413081
2022-06-22 09:46:00-04:00,716.260009765625,717.9299926757812,715.0601196289062,716.3400268554688,716.3400268554688,193119
2022-06-22 09:47:00-04:00,716.3300170898438,719.4998779296875,715.3200073242188,719.1901245117188,719.1901245117188,185381
2022-06-22 09:48:00-04:00,719.1400146484375,720.659912109375,716.3035888671875,718.3699951171875,718.3699951171875,230309
2022-06-22 09:49:00-04:00,718.3699951171875,719.7899780273438,716.7819213867188,718.5576782226562,718.5576782226562,147383
2022-06-22 09:50:00-04:00,718.72998046875,718.72998046875,713.530029296875,714.3300170898438,714.3300170898438,209285
2022-06-22 09:51:00-04:00,714.2056274414062,714.7098999023438,712.60009765625,714.3298950195312,714.3298950195312,133692
2022-06-22 09:52:00-04:00,714.010009765625,715.0999755859375,712.280029296875,715.0,715.0,113036
2022-06-22 09:53:00-04:00,715.0349731445312,718.9998779296875,714.130126953125,718.1599731445312,718.1599731445312,199229
2022-06-22 09:54:00-04:00,718.3099975585938,723.6799926757812,715.9000244140625,723.52001953125,723.52001953125,372541
2022-06-22 09:55:00-04:00,723.77001953125,727.8099975585938,723.5999755859375,727.70068359375,727.70068359375,326276
2022-06-22 09:56:00-04:00,727.7039184570312,728.4500122070312,724.380126953125,726.3200073242188,726.3200073242188,185723
2022-06-22 09:57:00-04:00,726.6500244140625,728.1998901367188,725.7999877929688,727.1300048828125,727.1300048828125,169545
2022-06-22 09:58:00-04:00,727.4299926757812,728.2100219726562,725.6116943359375,727.3900146484375,727.3900146484375,140965
2022-06-22 09:59:00-04:00,727.4249877929688,729.22998046875,726.510009765625,726.9923095703125,726.9923095703125,185937
2022-06-22 10:00:00-04:00,726.9804077148438,728.0,725.5001220703125,726.8734741210938,726.8734741210938,106583
2022-06-22 10:01:00-04:00,726.5380859375,726.8198852539062,723.4835205078125,724.1300048828125,724.1300048828125,134991
2022-06-22 10:02:00-04:00,724.2050170898438,724.8099975585938,721.5501098632812,722.4998779296875,722.4998779296875,176694
2022-06-22 10:03:00-04:00,722.4000244140625,724.273193359375,722.3200073242188,723.6624145507812,723.6624145507812,90734
2022-06-22 10:04:00-04:00,723.389404296875,725.39990234375,722.8699951171875,724.1300048828125,724.1300048828125,99178
2022-06-22 10:05:00-04:00,724.4649047851562,724.4998779296875,719.2100830078125,719.5999755859375,719.5999755859375,197142
2022-06-22 10:06:00-04:00,719.989990234375,721.92138671875,719.60009765625,721.1599731445312,721.1599731445312,109796
2022-06-22 10:07:00-04:00,721.52001953125,723.5349731445312,721.52001953125,723.030029296875,723.030029296875,139913
2022-06-22 10:08:00-04:00,723.1199951171875,725.6400146484375,723.1199951171875,725.030029296875,725.030029296875,165536
2022-06-22 10:09:00-04:00,724.9400024414062,725.4000244140625,722.5,725.010009765625,725.010009765625,87662
